,title
10706,[新聞] 熊闖超商4次「吃宵夜」！店員沒轍看牠吃B
10707,Re: [新聞] 日本擬承認中國科興，卻排除台灣高端疫苗
10708,[新聞] 住台灣有多方便？一張「巷口照」驚呆6萬
10709,[新聞] 台中男夜店裝熟泥醉女返家 性侵前錄音想
10710,Re: [問卦] 伊朗有機會引發新革命嗎？
10711,Re: [新聞] 三媽臭臭鍋宣布「全台漲價」每鍋貴2
10712,[問卦] 一個月27K怎麼說得出口
10713,[問卦] 有沒有鋼彈w托爾吉斯的卦？
10714,[問卦] 中國外送員有很賺嗎？
10715,[問卦] YYDS是什麼意思？
10716,[新聞] 學生會槓上？中一中補選 南一中：結果
10717,[新聞] 「不諱言黃珊珊年輕人民調第1！」陳時中
10718,[問卦] 忘了帶 結果學長有了
10719,[問卦] 陳冠希是怎麼紅的？
10720,[問卦] 通膨還是還是老闆覺得賺太少
10721,Re: [問卦] 俄國一堆逃兵，當初德國怎麼打不下來？
10722,[問卦] 月薪多少才需要下班還回覆訊息
10723,[問卦]國境開放會不會暫緩?
10724,[問卦]  覺得好晃是什麼原因？
10725,[新聞] 習近平率高官參觀執政10年主題展 破除傳
10726,[問卦] 退休時退休金購買力還剩多少?
10727,[問卦] 指北針在南半球會反過來欸
10728,Re: [問卦] 俄國一堆逃兵，當初德國怎麼打不下來？
10729,Re: [新聞] 快訊／PLG五隊聯合聲明開槓聯盟　陳建州5
10730,[新聞] 台灣基進︰台海將進入最凶險5年 10/1中國
10731,Re: [問卦] 中國一堆爛兵，當初日本怎麼打不下來
10732,[問卦] 這次的股災以後會怎麼稱呼？0.0
10733,[新聞] 苗栗雙十連假訂房率全台居冠 餐廳、民宿
10734,[問卦] 粥品加油條484hen讚?
10735,[新聞] 訪美爆粗口被轟丟臉 尹錫悅首度回應 假新
10736,[問卦] 為什麼新聞不敢報無薪假？
10737,[問卦] 有沒有什麼餐廳你以為現做 結果是微波？
10738,[新聞] 吳夢夢被日本人批「60公斤女優」太肥 進
10739,[新聞] 警大論文遭周玉蔻質疑 侯友宜回擊：歡迎
10740,[問卦] 日本最過譽甚至難吃的食物？
10741,[新聞] 三媽臭臭鍋「全台漲價」！1鍋逼近200　
10742,[爆卦] 周玉蔻爆哭淚灑攝影棚
10743,[新聞] 阮清華：國安基金5000億尚足夠 是否擴大
10744,[新聞] 周玉蔻節目移至152台！蔻粉出征民視：台
10745,[問卦] 2008年無薪假很可怕嗎？
10746,[新聞] 學校午餐班班吃石斑 漁業署估 10 月上旬
10747,[問卦] 被貓貓沙發咚有多療癒？>\\<
10748,Re: [新聞] 放棄微軟千萬年薪！32歲陳縕儂回台教AI
10749,[問卦] 洗車場有熟客天天洗車ㄇ
10750,[新聞] 「以密件方式保存」不等於「保密」　薛
10751,[問卦] 詐騙電話口音
10752,[問卦] 想找一篇討論家人迷信邪教的回文
10753,Re: [新聞] 三媽臭臭鍋「全台漲價」！1鍋逼近200　
10754,[問卦] 用150元自己買食材煮，最頂的吃法是？
10755,[新聞] 嘉義水上建案工地起火 2棟板模燃燒
10756,[問卦] 働! 鐵達尼號在台灣票房只有七億！
10757,Re: [新聞] 「以密件方式保存」不等於「保密」　薛
10758,[新聞] 劉雨柔曾爆「床事不滿足」 求歡屢遭拒嘆
10759,[問卦] 日本原味波提11/25起 120漲到140日圓？
10760,[新聞] 不是P圖！彰化鹿港水溝一夜翻綠 疑藻類增
10761,[問卦] 這是什麼生物
10762,Re: [新聞] 嘆民眾黨網軍攻勢　沈慧虹酸高虹安：造
10763,[協尋] 新北市新店區 金頭凱克鸚鵡
10764,[問卦] 臭臭鍋漲價會被關切嗎？
10765,Re: [新聞] 綠委稱義務役「不是當兵」籲延役期 國防
10766,[新聞]普亭修法男子拒戰、逃兵、投降關10年 傳
10767,[新聞] 對話曝光！高虹安爆公費出國 支持者崩潰
10768,[問卦] 慟 ～火鍋漲20元 台灣沒有通膨
10769,[新聞] 國際旅客100人不到5人去台南 林俊憲稱
10770,[問卦] 保鄉神射怎麼解決沒有槍枝和靶場的問題
10771,[問卦] 有什麼辦法可以經濟制裁美國？
10772,Re: [問卦] 六扇門才是平價火鍋王者吧
10773,Re: [新聞]普亭修法男子拒戰、逃兵、投降關10年 傳
10774,[問卦] 有人看過冰山山崩嗎？
10775,[問卦] 拿到iPhone 14 Pro該做啥最爽？
10776,Re: [問卦] 用150元自己買食材煮，最頂的吃法是？
10777,[新聞] 菲律賓關閉175家離岸賭場 4萬華人面臨驅
10778,Re: [新聞] 快訊／PLG五隊聯合聲明開槓聯盟　陳建州5
10779,[問卦] 對中國認知作戰的難度
10780,[問卦] 徐若瑄的定位是演員還是歌手的卦？
10781,Re: [新聞] 旅館休息2小時床單驚現屎痕、血漬 房客
10782,Re: [新聞] 習近平率高官參觀執政10年主題展 破除傳
10783,[新聞] 尺度大開！邱淑貞21歲愛女火辣身材曝　
10784,[新聞] 中國攻台美國出兵？ 蓬佩奧：重點是預防
10785,Re: [新聞] 不讓論文、緋聞影響台灣未來　基進將
10786,[問卦] 出國住青年旅舍是啥感覺?
10787,[問卦] 北溪1、2號異常?
10788,[問卦] 美國反手打台灣的可能性?
10789,"[問卦] 欸, 現在只吃兩餐不是為了168吧= ="
10790,Re: [問卦] 有沒有什麼餐廳你以為現做 結果是微波？
10791,[問卦] 打電話給妳打到沒錢電話費比生活費還貴
10792,Re: [新聞] 習近平率高官參觀執政10年主題展 破除傳
10793,Re: [問卦] 魚是不是無法體會食物的美味？
10794,[新聞]【一線採訪】大陸中醫師聲明退出中共
10795,[問卦] 謝震武有生氣過嗎
10796,[問卦] 1000元兩人份隨機上菜？
10797,[問卦] 有沒有人懷疑過有外星人在版上po文啊？
10798,[問卦] 為啥臺灣的『海鮮』可以賣比其它肉貴阿？
10799,[問卦] 館長開投信公司的話，會組多頂的ETF?
10800,Re: [新聞] 旅館休息2小時床單驚現屎痕、血漬 房客
10801,[問卦] 周玉蔻還是黃蓋厲害
10802,Re: [新聞] 對話曝光！高虹安爆公費出國 支持者崩潰
10803,Re: [問卦] 俄國一堆逃兵，當初德國怎麼打不下來？
10804,[問卦] 你各位隔離時都吃什麼東西
10805,Re: [問卦] 出國住青年旅舍是啥感覺?
10806,[問卦] 4年過一次生日是什麼感覺的八卦？
10807,[爆卦] 2021年台灣火鍋品牌店數排行榜
10808,Re: [新聞] 國際旅客100人不到5人去台南 林俊憲稱
10809,[問卦] 今年士林的白晝之夜值得期待嗎？
10810,[問卦] 過30歲了還想抱爸爸媽媽很廢嗎
10811,[問卦] 慟 發票又一張都沒中該怎麼調適？
10812,[新聞] 周玉蔻委屈哭了！嚎啕淚喊「陳時中」：被
10813,[問卦] 最怕你把沈默當做對我的回答？
10814,[問卦] 台式熱炒店的本體是什麼？
10815,[問卦] 如何安慰事業愛情都不順的妹子？
10816,Re: [問卦] 台灣有完全中立的媒體嗎?
10817,Re: [問卦] 2008年無薪假很可怕嗎？
10818,[問卦] 資工碩想做密碼學研究
10819,[問卦] 台劇連名帶姓喊 很尬 導演知道嗎？
10820,[爆卦] 黃國昌：某地方首長參選人介入施壓，協
10821,[問卦] 青埔一堆水池還可以蓋很多新高樓
10822,[問卦] 有沒有最傷人的一句話的八卦？
10823,Re: [問卦] 有人看過冰山山崩嗎？
10824,[問卦] 賣存摺的人在想什麼
10825,Re: [問卦] 出國住青年旅舍是啥感覺?
10826,[新聞] 高雄9月至少8起停電 市府：嚴正要求台電正視問題
10827,Re: [問卦] 謝震武有生氣過嗎
10828,[問卦] 台灣頂尖高中生籃球打得贏WNBA嗎
10829,[問卦] 有拍過露點電影的台灣女星多嗎
10830,[問卦] 蘑菇帝國（きのこ帝国 ）算感冒系嗎？
10831,[問卦] 河北彩花跟一線女演員比算正嗎？
10832,[問卦] 去女僕餐廳上班的女生是漂亮的嗎？
10833,[問卦] 會稱別人5736的 都是哪些人?
10834,Re: [新聞] 快訊／PLG五隊聯合聲明開槓聯盟　陳建州5
10835,[問卦] 怎麼在同一間公司待超過40年
10836,Re: [問卦] 有沒有最傷人的一句話的八卦？
10837,[問卦] 八卦板為什麼不禁政治新聞？
10838,Re: [問卦] 用150元自己買食材煮，最頂的吃法是？
10839,Re: [問卦] 那種保全最爽？
10840,[問卦] 七十歲女孩兒嚎啕大哭該如何安慰
10841,[問卦] 棄養沙皮狗，會有什麼下場？
10842,Re: [問卦] 有沒有最傷人的一句話的八卦？
10843,[新聞] 鏡電視前董座陳建平4點聲明:不解NCC插隊
10844,Re: [新聞] 【錄音檔曝光】裴偉揭鏡電視過審是「總統
10845,[問卦] 有史以來最正的台女是誰？
10846,Re: [新聞] 對話曝光！高虹安爆公費出國 支持者崩潰
10847,[新聞] 天龍國第二？！新竹房價物價狂飆 在地人
10848,[問卦] 安齋拉拉跑去哪啦
10849,[問卦] 飲料店加珍珠多少錢才合理？
10850,[問卦] 有沒有法人單位委辦計畫的八卦
10851,Re: [新聞] 被懷孕員工投訴！廖老大直播怒譙勞工局
10852,[問卦]為啥A片網站的聲音都特大聲啊!?
10853,[問卦] 看到小學同學變吃素佛教徒有多震驚
10854,[問卦] 九面投資什麼，是不是反著做就好？
10855,Re: [爆卦] 黃國昌：某地方首長參選人介入施壓，協
10856,[問卦] 天再高我的快樂至上 只要開心就好 呵嘿呀
10857,Re: [問卦] 中國一堆爛兵，當初日本怎麼打不下來
10858,[問卦] 有人認識 Peter Yu 嗎？
10859,[問卦] 蛋白質吃多少才會傷腎？
10860,[問卦] 椰果買一桶回來自己加 值得嗎
10861,Re: [問卦] 看到小學同學變吃素佛教徒有多震驚
10862,[新聞] NASA對撞成功 人類有史首次行星防禦
10863,[新聞] 周玉蔻爆哭126秒！訪陳時中被剪輯成「愛
10864,[新聞] 國安基金出手？蘇揆：台股基本面良好會密
10865,[問卦] 危機！大肌肌警探
10866,[問卦] 我跟前女友訂了五年合約
10867,[新聞] 工程師存款千萬「結婚不買房」　準新娘提1條件全網搖頭
10868,[問卦] 歌仔戲-身騎白馬484很沒台灣價值？
10869,[問卦] 覺得傑克丹尼超好喝算是味蕾有問題嗎？
10870,[問卦] 我用完IE了 還好而已
10871,Re: [新聞] 「不諱言黃珊珊年輕人民調第1！」陳時中
10872,[問卦] 米奇妙妙屋一問
10873,[問卦] 人生好無聊要怎找尋刺激感？
10874,[問卦] 這裡政治狂熱度嚇人
10875,[問卦] 逃來日本算正解嗎？
10876,[新聞] 出訪頻出包惹議 韓總尹錫悅負評率逾六成
10877,[問卦] 人們有時會被罪惡打敗
10878,Re: [新聞] 指高虹安拿公帑賺博士學位 綠營再提3
10879,[問卦] 陳浩南交給山雞的勞力士什麼型號一隻多少
10880,[問卦] 下班一直夢到明天要做什麼正常嗎？
10881,Re: [問卦] 怎麼在同一間公司待超過40年
10882,Re: [問卦] 有沒有最傷人的一句話的八卦？
10883,[新聞] 官媒吹捧習近平：展現大黨大國領袖政治
10884,[問卦] 有沒有烤鴨很划算的八卦？
10885,Re: [問卦] 讓你來做會怎麼解決缺兵困境
10886,[問卦] 只有我覺得河北彩花過譽了嗎
10887,Re: [新聞] 「不諱言黃珊珊年輕人民調第1！」陳時中
10888,[問卦] 近期內什麼事最讓你感到開心？
10889,[問卦] 只有我覺得大家罵COCO太過火了嗎= =
10890,[新聞] 呼籲 5 年！美國國家交安委員會想要上市
10891,[問卦] 為什麼甄嬛不敢讓雙生子驗DNA?
10892,[問卦] 有沒有街頭生存指南的八卦
10893,[新聞] 周玉蔻痛哭！爆蔣萬安祖父「不是蔣經國」
10894,[問卦] cyberpunk2077的自創角色是在哈囉？
10895,[問卦] 台積產業鏈都去美國還會保護我們嗎 
10896,[問卦] 會排斥學士後醫嗎？
10897,[新聞] 「回眸女神」球場曬犯規真理褲！精彩熱舞
10898,[新聞] 少子女化對策經費逾千億 總生育率不升反
10899,[問卦] 請問是不是只有伍佰可以？
10900,[問卦] 代運包裹資訊不老實填會怎樣嗎?
10901,[問卦] 為什麼布丁吃來吃去還是統一的好ㄘ?
10902,Re: [問卦] 北溪1、2號異常? 
10903,Re: [新聞] 安倍國葬G7領袖全缺席　自衛隊將施放19響
10904,[問卦] 台灣會有開放大麻的一天嗎???
10905,[新聞] 陳其邁深夜分享「設計中島」夜景！30日
10906,[問卦] 對號座會讓孕婦座位嗎？
10907,[問卦] 鄧不利多被麗塔史磯寫成書怎不理她？
10908,[問卦] 有沒有側翼粉專無法反駁就封鎖別人的八
10909,[新聞] 力挺高虹安!宣明智:不認為她和抄襲扯上邊
10910,[問卦] 噓我=支持周玉蔻
10911,Re: [問卦] 過30歲了還想抱爸爸媽媽很廢嗎
10912,Re: [新聞] 陳其邁深夜分享「設計中島」夜景！30日
10913,[新聞] 台南網紅爆偷吃人妻女粉 私密照外流尪怒
10914,[問卦] 現在年輕人學生穿著
10915,[問卦] 花錢能買到純擁抱嗎
10916,[新聞] 黑龍江佳木斯防疫人員倒米毀蛋 引發民怒
10917,Re: [新聞] 國際旅客100人不到5人去台南 林俊憲稱
10918,[問卦] 『法師』到底要點力敏還是精智才強阿？
10919,[問卦] 消防車的雲梯上得到22樓嗎？
10920,[問卦] 都去哪找內設師？
10921,Re: [問卦] 用150元自己買食材煮，最頂的吃法是？
10922,[問卦] 有沒有地方媽媽的卦
10923,[問卦] 笑死 朋友竟然說要把XBOX手把
10924,[問卦] 新生與父母年紀差距增大有助房市平衡嗎?
10925,Re: [新聞] 周玉蔻痛哭！爆蔣萬安祖父「不是蔣經國」
10926,[問卦] 有沒有美國嫌犯槍對著警犬就被開槍的八卦
10927,[問卦] 站哨遇到大官怎麼辦？
10928,Re: [問卦] 台灣會有開放大麻的一天嗎???
10929,Re: [新聞] 三媽臭臭鍋宣布「全台漲價」每鍋貴20
10930,[問卦] 台灣會有開放安樂死的一天嗎?
10931,[問卦] 如果館長被冤枉吃了兩碗粉 會怎麼處理
10932,[問卦] 為什麼印度片不太常見??
10933,Re: [問卦] 看完勾惡踢爆烏鴉，烏鴉在YT還有人信嗎?
10934,Re: [新聞] 周玉蔻痛哭！爆蔣萬安祖父「不是蔣經國」
10935,[問卦] 火鍋豬肉片煮熟是紅色正常嗎？
10936,[問卦] 彰化吉祥物明明很可愛
10937,[問卦] 接觸PTT，人格就歪了…
10938,Re: [新聞] 三媽臭臭鍋宣布「全台漲價」每鍋貴20
10939,[問卦] 貸款利率破7%會怎樣 ?
10940,[問卦] 跟高中生說我以前吃三媽80元
10941,Re: [問卦] 過30歲了還想抱爸爸媽媽很廢嗎
10942,[問卦] 小火鍋吃幾碗飯可以回本
10943,[問卦] 專業達人可以教導該挑-4還是全家的便當
10944,[問卦] 有沒有騎車解鎖姿勢的八卦
10945,Re: [爆卦] 黃國昌：某地方首長參選人介入施壓，協
10946,Re: [問卦] 接觸PTT，人格就歪了…
10947,Re: [新聞]匯流2022縣市長系列 最新台北市長民調
10948,[問卦] 有沒有哪部電影裡面誣陷人情節最霸道的卦
10949,Re: [問卦] 貸款利率破7%會怎樣 ?
10950,Re: [問卦] 接觸PTT，人格就歪了…
10951,[問卦] 賀！少子化解決！生產役！生產國家隊！
10952,[新聞] 俄羅斯10月4日將併吞「烏東4區」領土　俄
10953,Re: [問卦] 過30歲了還想抱爸爸媽媽很廢嗎
10954,Re: [問卦] 接觸PTT，人格就歪了…
10955,[問卦] 實領30k 在八卦PR多少？
10956,Re: [新聞] 安倍國葬G7領袖全缺席　自衛隊將施放19響
10957,[問卦] 一個人一輩子可以覺醒幾次?
10958,Re: [問卦] 徐若瑄的定位是演員還是歌手的卦？
10959,Re: [新聞] 周玉蔻痛哭！爆蔣萬安祖父「不是蔣經國」
10960,Re: [問卦] 過30歲了還想抱爸爸媽媽很廢嗎
10961,[問卦] 三上悠亞怎麼把臉整成這樣
10962,[新聞] 安七炫推新輯 喊話合體吳建豪
10963,Re: [新聞] 放棄微軟千萬年薪！32歲陳縕儂回台教AI
10964,"[問卦] 拉麵店""天下一品"",有機會來台開分店嗎?"
10965,[問卦] 做愛對情侶的意義
10966,[問卦] 十一連假要做什麼
10967,[問卦] 軍警年底要站哪一邊？
10968,[問卦] 要怎麼把高音唱上去
10969,[問卦] 去東京玩五天四夜預算
10970,[問卦] 狗狗取名字
10971,Re: [新聞] 放棄微軟千萬年薪！32歲陳縕儂回台教AI
10972,[問卦] Diablo2的死靈法師是不是最弱的職業？
10973,Re: [問卦] 小火鍋吃幾碗飯可以回本
10974,Re: [問卦] 接觸PTT，人格就歪了…
10975,Re: [新聞] 放棄微軟千萬年薪！32歲陳縕儂回台教AI
10976,[新聞] 汪洋：貫徹「對台總體方略」 堅持九二共
10977,Re: [問卦] 怎麼在同一間公司待超過40年
10978,[問卦] 停止狼狽，就讓錯純粹?
10979,[問卦] 檳榔怎麼都沒漲價？
10980,[問卦] 如果豆導被冤枉吃了兩碗粉會怎麼處理
10981,[問卦] 為什麼一人只有一票叫公平？？
10982,[新聞] 深夜爛醉失控自撞護欄 男騎士送醫不治
10983,Re: [問卦] 為什麼一人只有一票叫公平？？
10984,[新聞] 外海發現北溪2號漏氣 丹麥劃設海上禁航
10985,[問卦] 國文課本該禁酒了吧
10986,[問卦] 確診第一天睡不著？
10987,Re: [新聞] 放棄微軟千萬年薪！32歲陳縕儂回台教AI
10988,Re: [問卦] 實領30k 在八卦PR多少？
10989,[問卦] 日本人到南部的第一件事情
10990,Re: [問卦] 有沒有什麼餐廳你以為現做 結果是微波？
10991,Re: [新聞]匯流2022縣市長系列 最新台北市長民調
