id,board,title
4513,Gossiping,Re: [新聞] 俄前顧問：普京最近決定 是受到習近平影響
4514,Gossiping,[問卦] 沒人愛跟吃軟飯哪個值得落井下石？
4515,Gossiping,Re: [問卦] 台灣人很少融入外勞圈，卻講日本排外?
4516,Gossiping,[問卦] 印度的女鬼 是不是都很自卑?
4517,Gossiping,Re: [新聞] 蔣萬安發言人酸「牙醫不是醫師」他氣炸
4518,Gossiping,[問卦] 中539頭獎800萬可以幹嘛?
4519,Gossiping,[問卦] 有什麼東西發射的嗎？
4520,Gossiping,[問卦] 室友突然舔我胳肢窩怎麼辦？
4521,Gossiping,Re: [問卦] 有朱元璋殺狀元的八卦嗎
4522,Gossiping,[新聞] 陳怡叡《全明星》桌球慘敗挨罵　「下場爆
4523,Gossiping,[問卦] 臺灣最頂的手遊是那一款?
4524,Gossiping,Re: [問卦] 如果國家由工程師/科學家治理會怎樣？？
4525,Gossiping,[新聞] 陳時中稱「周玉蔻的愛是大愛」　黃珊珊
4526,Gossiping,[問卦] 我就問一句為什麼一定要去日本
4527,Gossiping,"[問卦] (影片)美國亞裔高中生飛扣黑人, 能打SBL?"
4528,Gossiping,Re: [新聞] 嘆民眾黨網軍攻勢　沈慧虹酸高虹安：造
4529,Gossiping,Re: [問卦] 橫田自衛隊的伙食也太強了吧
4530,Gossiping,[問卦] 生酮飲食下神壇了?
4531,Gossiping,[新聞] 高虹安戰學歷惹議！粉絲護航喊「顏值更
4532,Gossiping,[問卦] 為什麼CCR台女會冠夫姓，嫁台男不會？
4533,Gossiping,Re: [新聞] 嘆民眾黨網軍攻勢　沈慧虹酸高虹安：造
4534,Gossiping,[問卦] 女同事說她變胖了？
4535,Gossiping,Re: [問卦] 橫田自衛隊的伙食也太強了吧
4536,Gossiping,Re: [問卦] 有朱元璋殺狀元的八卦嗎
4537,Gossiping,[新聞] 颶風將侵襲佛州 民眾「恐慌性搶購」超市被一掃而空
4538,Gossiping,Re: [新聞] 被懷孕員工投訴！廖老大直播怒譙勞工局
4539,Gossiping,[問卦] 日商有多愛開會?
4540,Gossiping,Re: [問卦] 中539頭獎800萬可以幹嘛?
4541,Gossiping,Re: [新聞] 台中男「水樂園拍2小時」比基尼妹崩潰！4男壓制報警
4542,Gossiping,[問卦] 越南電視劇怎麼還沒崛起？
4543,Gossiping,[問卦] 異世界動畫哪部最頂?
4544,Gossiping,[問卦] 丹麥是靠什麼吃飯的?
4545,Gossiping,Re: [新聞] 重機「原廠管」噪音不合格　騎士曬證書
4546,Gossiping,Re: [問卦] 30歲交女友是不是有一些訣竅的八卦
4547,Gossiping,[問卦] 荒野獨居的熊是真的嘛？
4548,Gossiping,[新聞] 俄校園恐怖槍擊增至15死！冷血兇嫌遭起
4549,Gossiping,Re: [新聞] 蔣萬安發言人酸「牙醫不是醫師」他氣炸
4550,Gossiping,[問卦] 沒有南部的食物台北活得了嗎？
4551,Gossiping,Re: [討論] 三百壯士的八卦
4552,Gossiping,[問卦]除了曾經的香港 其它小國電影都不紅到全球
4553,Gossiping,[新聞] 人妻每日1信給入獄小王 百萬年薪夫怒告
4554,Gossiping,[問卦] 欸欸這隻蟲叫什麼
4555,Gossiping,[新聞] 選前60天／學者點評北部4關鍵戰區　陳時
4556,Gossiping,[問卦] 是誰把年輕人打到躺平?
4557,Gossiping,[新聞] 友台且反一帶一路！ 出口民調：極右派梅
4558,Gossiping,[新聞] 民眾舉報狗叫聲疑似犬受虐 新北動保處循
4559,Gossiping,[問卦] 騎個速可達都要改排氣管都哪種人
4560,Gossiping,Re: [新聞] NASA「飛鏢」就緒 26日撞擊小行星
4561,Gossiping,[問卦] 遲遲不去提告是怕被認證嗎
4562,Gossiping,Re: [問卦] 台灣人很少融入外勞圈，卻講日本排外?
4563,Gossiping,[問卦] 旅館的地毯都是怎麼清洗的
4564,Gossiping,Re: [新聞] 高端報銷60.1萬劑！專家疑為何不送友邦
4565,Gossiping,[問卦] 搶救雷恩大兵是怎麼決定誰站第一排的
4566,Gossiping,[問卦] 芥末噴到眼睛有多痛啊？
4567,Gossiping,[問卦] 會把婚紗留下來嗎？
4568,Gossiping,[問卦] 猜阿肥這樣吃多少錢
4569,Gossiping,Re: [問卦] PTT少子化怎麼解決的八卦？
4570,Gossiping,Re: [新聞] 三重警誤認通緝犯痛毆！無辜民眾「臉書千
4571,Gossiping,[問卦] 經理叫我去考電機技師的牌  要考嗎?
4572,Gossiping,[新聞] 側翼變成自走砲？王鴻薇：民進黨活該  
4573,Gossiping,Re: [新聞] 台中男「水樂園拍2小時」比基尼妹崩潰！4男壓制報警
4574,Gossiping,[問卦] 歐洲人沒瓦斯幹嘛不穿多一點
4575,Gossiping,Re: [問卦]除了曾經的香港 其它小國電影都不紅到全球
4576,Gossiping,Re: [問卦] 有朱元璋殺狀元的八卦嗎
4577,Gossiping,Re: [問卦] 是誰把年輕人打到躺平?
4578,Gossiping,[問卦] 開放重機上國道的條件
4579,Gossiping,[問卦] 俄羅斯校園槍擊案484普丁自導自演？
4580,Gossiping,[新聞] 王鴻薇向民視、NCC檢舉周玉蔻　能播「滾
4581,Gossiping,Re: [問卦] 中539頭獎800萬可以幹嘛?
4582,Gossiping,Re: [新聞] 高端報銷60.1萬劑！專家疑為何不送友邦
4583,Gossiping,[新聞] 長太兇！日男機場「被問有槍嗎」...照片曝 網驚撞臉這大咖
4584,Gossiping,[問卦] 昨天周王大戰時，旁邊年輕記者在想啥？
4585,Gossiping,Re: [新聞] 拒被列洋將！戴維斯秀身分證吐心聲：未
4586,Gossiping,Re: [問卦] 搶救雷恩大兵是怎麼決定誰站第一排的
4587,Gossiping,Re: [問卦] 是誰把年輕人打到躺平?
4588,Gossiping,[新聞] 高虹安貼「新竹州圖書館」美照 沈慧虹競
4589,Gossiping,Re: [新聞] 台中男「水樂園拍2小時」比基尼妹崩潰！4男壓制報警
4590,Gossiping,Re: [問卦] 有什麼韓漫可以推薦給女同學?
4591,Gossiping,[問卦] 側翼重要性是不是與日俱增？
4592,Gossiping,[問卦] 為什麼紅燈停綠燈行？
4593,Gossiping,[問卦] 台灣是世界的幫手？
4594,Gossiping,Re: [問卦]除了曾經的香港 其它小國電影都不紅到全球
4595,Gossiping,[問卦] 擺盤是不是很重要？
4596,Gossiping,[問卦] 甘泉魚麵屌打300元規矩一堆的拉麵店吧
4597,Gossiping,[問卦] 進口車收這麼多稅是三小
4598,Gossiping,[新聞] 麗寶馬拉灣水上樂園男被控偷拍戲水女 園
4599,Gossiping,[問卦] 為什麼乙太幣走勢比台股還強?
4600,Gossiping,[新聞] 23歲女偶像突宣布「下海陪酒」憧憬這職業
4601,Gossiping,[問卦] 國安基金484壞掉了？
4602,Gossiping,[新聞] 加分加到爆？支持「這2位市長候選人」就
4603,Gossiping,[問卦] 中國人為什麼不會想推翻萬惡的共匪?
4604,Gossiping,[新聞] 赴立院施政報告為疫情道歉?蘇貞昌:謙卑
4605,Gossiping,[問卦] 買房是不是炒房幫兇？
4606,Gossiping,Re: [問卦] 生酮飲食下神壇了?
4607,Gossiping,[問卦] 朋友想養沙皮狗
4608,Gossiping,Re: [問卦] 開放重機上國道的條件
4609,Gossiping,[新聞] 「世界沒有100分政府」 蘇揆：盡力把事情
4610,Gossiping,Re: [問卦] 幹你娘，台北市房價都誰在買的拉？
4611,Gossiping,Re: [新聞] 高虹安貼「新竹州圖書館」美照 沈慧虹競
4612,Gossiping,Re: [問卦] 是誰把年輕人打到躺平?
4613,Gossiping,Re: [問卦] 幹你娘，台北市房價都誰在買的拉？
4614,Gossiping,[新聞] 用資策會經費出國拿學位？高虹安曾赴美
4615,Gossiping,[新聞] 中獎沒？半小時檢舉96件闖路肩　網友公
4616,Gossiping,[問卦] 現在還有人在講武漢肺炎嗎
4617,Gossiping,[問卦] 深圳是不是壞掉了
4618,Gossiping,[新聞] 習近平「被軟禁」？政變傳聞甚囂塵上 北
4619,Gossiping,[新聞] 周玉蔻有落實查證責任嗎？　NCC主委陳耀
4620,Gossiping,[問卦] 下個月去日本要準備爆買什麼？
4621,Gossiping,[問卦] 一直凹單會怎樣？
4622,Gossiping,[問卦] 沙皮狗好不好養？
4623,Gossiping,Re: [問卦] 歐洲人沒瓦斯幹嘛不穿多一點
4624,Gossiping,[新聞] 中科帶旺周邊租金行情　西屯2房月租開4萬
4625,Gossiping,[問卦] 台中上空的戰鬥機是哪一款？
4626,Gossiping,[問卦] 迴轉壽司拿玉米軍艦會被看沒有嗎？
4627,Gossiping,[問卦] 如果鐵達尼沒沉 捷克和蘿絲會有啥成就
4628,Gossiping,[問卦] 朋友滑一跤
4629,Gossiping,[新聞] 不捨國人染疫死亡 蘇貞昌：會謙卑以對、
4630,Gossiping,[問卦] 街口帳戶有不明入金該腫麼辦???
4631,Gossiping,[問卦] 有沒有裝潢也有低消的八卦?
4632,Gossiping,[問卦] 在台灣沒車沒房 家裡窮要怎麼翻身？
4633,Gossiping,[問卦] 為何國安基金不直接護盤美股？
4634,Gossiping,[新聞] 快篩怎麼篩更準？ 研究：「這2處一起戳」
4635,Gossiping,Re: [問卦] 荒野獨居100天贏家為什麼都是男的？
4636,Gossiping,[問卦] 彰化會變薯片國嗎？
4637,Gossiping,[問卦] 金門人自來水費是付給誰?
4638,Gossiping,Re: [新聞] 高虹安貼「新竹州圖書館」美照 沈慧虹競
4639,Gossiping,[新聞] 狗版燒肉粽事件！哈士奇24樓高墜落　砸
4640,Gossiping,Re: [問卦] 在台灣沒車沒房 家裡窮要怎麼翻身？
4641,Gossiping,[問卦] 台股虧損30% 要如何調適心情?
4642,Gossiping,[問卦] 中國到底有沒有特異功能人士
4643,Gossiping,Re: [問卦] 進口車收這麼多稅是三小
4644,Gossiping,[問卦] 沒確診過也沒PCR過也沒快篩過
4645,Gossiping,[問卦] 有沒有被掩蓋洗掉的標題懶人包
4646,Gossiping,[問卦] 全聯是如何成為超市的霸主?
4647,Gossiping,Re: [問卦] 搶救雷恩大兵是怎麼決定誰站第一排的
4648,Gossiping,[問卦] 今天早餐要吃啥
4649,Gossiping,Re: [問卦] 橫田自衛隊的伙食也太強了吧
4650,Gossiping,Re: [問卦] 是誰把年輕人打到躺平?
4651,Gossiping,[新聞] 《惡作劇之吻》17年了「一家人合體」!鐵
4652,Gossiping,[問卦] 大家美元績效如何了 ?
4653,Gossiping,[問卦] 聽說班長很兇?
4654,Gossiping,[問卦] 保房犧牲台股是不是必要之惡？
4655,Gossiping,[問卦] 幹 股票可不可以不要在往下了
4656,Gossiping,[問卦] 幹你媽台股再跌說好了啦會好一點嗎?
4657,Gossiping,[問卦] 李世民來參加九子奪嫡?
4658,Gossiping,[爆卦] 日本車評已經試駕最新版TOYOTA CROWN了
4659,Gossiping,Re: [問卦] 台股虧損30% 要如何調適心情?
4660,Gossiping,Re: [問卦] 是誰把年輕人打到躺平?
4661,Gossiping,[問卦] 台灣人為什麼做事仰賴權術不施行管理？
4662,Gossiping,Re: [問卦]除了曾經的香港 其它小國電影都不紅到全球
4663,Gossiping,[問卦] 鄉下國泰人壽都長一樣的八卦???
4664,Gossiping,[問卦] 從何時開始在再不分的啊？
4665,Gossiping,Re: [問卦] 全聯是如何成為超市的霸主?
4666,Gossiping,[問卦] 當國安基金操盤手你會怎做？
4667,Gossiping,[問卦] 打高端送logo刺青有沒有搞頭？
4668,Gossiping,Re: [問卦] 是誰把年輕人打到躺平?
4669,Gossiping,[新聞] 嘉義空軍基地驚傳被人闖入！新北男閒晃3
4670,Gossiping,[問卦] 看航海圖放空航空股是送分題嗎
4671,Gossiping,Re: [新聞] 人妻每日1信給入獄小王 百萬年薪夫怒告
4672,Gossiping,[問卦] 為什麼很多老女人會說處男沒自信?
4673,Gossiping,[新聞] 男自搓下體闖浴室...對裸體正妹喊「有感覺我想要」
4674,Gossiping,[問卦] 小指踢到床腳可以排名十大疼痛之首嗎？
4675,Gossiping,[問卦] 如果世界上只剩兩個女人要選誰？
4676,Gossiping,[問卦] 新北警察毆打民眾案怎不推給熱心民眾？
4677,Gossiping,[新聞] 高虹安再爆拿公費修學位 最後還用公家錢
4678,Gossiping,[新聞] 照3餐「霸王硬上弓」腳傷女 男被判6年、賠80萬
4679,Gossiping,[新聞] 尹錫悅訪美言論爭議 總統辦公室決定不採
4680,Gossiping,Re: [新聞] 王筱嬋背鍋晶華飯店醜聞案 自曝曾賞蔣孝
4681,Gossiping,[新聞] 快訊／陳時中坦言周玉蔻影響支持度　「
4682,Gossiping,Re: [新聞] 高虹安再爆拿公費修學位 最後還用公家錢
4683,Gossiping,Re: [問卦] 全聯是如何成為超市的霸主?
4684,Gossiping,[新聞] 新北刑警公務電話聊到出軌…小三還懷孕 
4685,Gossiping,[問卦] 為什麼日本肯認可科興疫苗
4686,Gossiping,Re: [問卦] 大家美元績效如何了 ?
4687,Gossiping,[新聞] 三菱新世代 Outlander 美規售價出爐！台灣導入時程未定
4688,Gossiping,[問卦] 摸魚哥是否該舉發他?
4689,Gossiping,[新聞] 政府多次被指擋疫苗　薛瑞元斥：已經接近
4690,Gossiping,[新聞] 防疫旅館面臨退場 王國材：研擬補貼方案
4691,Gossiping,[問卦] 是不是不可能開放給高端仔重打了？
4692,Gossiping,[問卦] 男人有錢有權生爆 女人有錢有權不婚不生?
4693,Gossiping,Re: [問卦] 台灣人參加酒店婚禮穿著太扯了吧
4694,Gossiping,[問卦] 照覺青邏輯 有拿政府補助的都可以隨時查?
4695,Gossiping,[新聞] 央視罕見曝光殲-15飛越美艦　陸專家：保
4696,Gossiping,[問卦] 費城的半導體很強？
4697,Gossiping,[新聞] 沒有血緣鑑定報告！詹晉鑒告章孝嚴、林正
4698,Gossiping,Re: [新聞] 快訊／陳時中坦言周玉蔻影響支持度　「
4699,Gossiping,[問卦] 太久沒用不會開電視了！？
4700,Gossiping,[問卦] 我們有虧欠高山族什麼嗎？
4701,Gossiping,[新聞] 論文案告週刊加重誹謗 高虹安：我與張淑
4702,Gossiping,Re: [問卦] 小指踢到床腳可以排名十大疼痛之首嗎？
4703,Gossiping,Re: [問卦] 迴轉壽司拿玉米軍艦會被看沒有嗎？
4704,Gossiping,[問卦] 一句話或是一個場景毀掉整部作品的八卦？
4705,Gossiping,Re: [新聞] 高虹安再爆拿公費修學位 最後還用公家錢
4706,Gossiping,[問卦] 台股跌到多少就是進場信號呢？
4707,Gossiping,[問卦] 台灣政府和商人害汽車價格太貴的卦？
4708,Gossiping,[新聞] 高虹安提告《鏡週刊》　柯建銘：迴力鏢會
4709,Gossiping,Re: [爆卦] 日本車評已經試駕最新版TOYOTA CROWN了
4710,Gossiping,[新聞] 國民黨婦女部：周玉蔻道歉毫無悔意 在被
4711,Gossiping,[問卦] 大象跟獅子一對一打架 誰會贏??
4712,Gossiping,[問卦] 台灣電話費為什麼那麼貴？
4713,Gossiping,[新聞] 「辣個男人」要回來了！列國民黨副團長　
4714,Gossiping,Re: [問卦] 為啥要突然炒作王心凌？
4715,Gossiping,Re: [問卦] 生酮飲食下神壇了?
4716,Gossiping,[新聞] 周玉蔻《辣新聞》咬死張淑娟！被告急道歉
4717,Gossiping,Re: [新聞] 論文案告週刊加重誹謗 高虹安：我與張淑
4718,Gossiping,[問卦] 為什麼選秀節目不常選SHE跟黃妃的歌
4719,Gossiping,[問卦] 要怎麼堵住問問哥的嘴?
4720,Gossiping,[問卦] 對岸最近還有在拍古裝歷史劇嗎？
4721,Gossiping,[問卦] 真的心口如一做到停損停利的人多嗎？
4722,Gossiping,[問卦] 狗勾會看時鐘嗎？
4723,Gossiping,[問卦] 住六捷運的房是什麼感覺
4724,Gossiping,[新聞] 台海若爆衝突　尹錫悅：南韓為美盟友「恐
4725,Gossiping,Re: [問卦] 中539頭獎800萬可以幹嘛?
4726,Gossiping,Re: [新聞] 高虹安提告《鏡週刊》　柯建銘：迴力鏢會
4727,Gossiping,[問卦] 外勞是不是已經超越台灣人了
4728,Gossiping,[新聞] 「我沒辦法呼籲周玉蔻不要講話」　陳時中：目前沒規劃接受她
4729,Gossiping,[問卦] 原住民是台灣的貴族嗎？
4730,Gossiping,[問卦] 宇都宮有啥好玩的?
4731,Gossiping,[問卦] 新竹怎麼突然這麼重要?
4732,Gossiping,Re: [新聞] 高虹安再爆拿公費修學位 最後還用公家錢
4733,Gossiping,[問卦] 關於台灣原本的市容的八卦
4734,Gossiping,Re: [問卦] 照覺青邏輯 有拿政府補助的都可以隨時查?
4735,Gossiping,[問卦] 松島有啥好玩的?
4736,Gossiping,[新聞] 冷戰島嶼「軍中樂園」 馬祖特約茶室轉型
4737,Gossiping,[問卦] 西宮有啥好玩的？
4738,Gossiping,[問卦] 怎樣的辣椒吃完隔天不會辣屁股
4739,Gossiping,[問卦] 王美照
4740,Gossiping,[問卦] 被嗆雞雞小怎麼回擊
4741,Gossiping,[問卦] 全聯上班算幸福嗎?
4742,Gossiping,[問卦] 鬥雞眼吐舌頭自拍是不是有點反感
4743,Gossiping,[問卦] 河北有啥好玩的?
4744,Gossiping,Re: [新聞] 周玉蔻「收視率飆第1」然後呢？張雅琴心
4745,Gossiping,[問卦] 八卦板有啥好玩的？
4746,Gossiping,[問卦] 推人有啥好玩的?
4747,Gossiping,[問卦] 臺灣最具代表的主播是誰？
4748,Gossiping,[新聞] 龐皮歐訪台中國不安份？ 邱國正：國軍持
4749,Gossiping,[問卦] 河南 有什麼好玩的？
4750,Gossiping,Re: [新聞] 「我沒辦法呼籲周玉蔻不要講話」　陳時中：目前沒規劃
4751,Gossiping,[新聞] 準備提告周玉蔻？蔣萬安大酸「她怕丟臉
4752,Gossiping,[問卦] 屏東學渣擺攤女檢察官會被學霸嗆嗎
4753,Gossiping,[問卦] 認真問 搶救雷恩大兵的搶灘戰怎拍的？
4754,Gossiping,[新聞] 好市多上架「北歐風」新玩具! 家長秒腿軟
4755,Gossiping,[新聞] 【錄音檔曝光】裴偉揭鏡電視過審是「總統
4756,Gossiping,[問卦] 唸書為什麼不好玩？
4757,Gossiping,Re: [問卦] 如果習大大被政變是真的大家看法如何？
4758,Gossiping,Re: [問卦] 新竹怎麼突然這麼重要?
4759,Gossiping,[問卦] 哪家媒體報章雜誌疫情報的最準?
4760,Gossiping,[新聞] 韓國瑜回來了！任國民黨助選團副團長
4761,Gossiping,[問卦] 歐洲人不消費誰最慘？
4762,Gossiping,[問卦] 古代茅廁滿了之後要怎麼辦？
4763,Gossiping,[問卦] 台股上上下下 你出來了嗎？
4764,Gossiping,[問卦] IG分為露奶的女生，以及什麼女生?
4765,Gossiping,[新聞] 旅館玩2小時炸屎「菊花殘滿地傷」　房客
4766,Gossiping,[問卦] 親人過世了怎麼辦
4767,Gossiping,Re: [新聞] 【錄音檔曝光】裴偉揭鏡電視過審是「總統
4768,Gossiping,[問卦] 台灣的Google導航到底還要爛多久？
4769,Gossiping,[問卦] 田中有啥好玩的
4770,Gossiping,Re: [新聞] 新北刑警公務電話聊到出軌…小三還懷孕
4771,Gossiping,[問卦] 你們要壁虎多 還是蚊子多呢？
4772,Gossiping,Re: [問卦] 摸魚哥是否該舉發他?
4773,Gossiping,[公告]～（＠ｏ＠）～九州蒜香蛤蜊拉麵水桶
4774,Gossiping,Re: [問卦] 八卦板有啥好玩的？
4775,Gossiping,[問卦] 海膽 刺五加 是最頂的身材嗎？
4776,Gossiping,[問卦] 欸 麥當勞蜂蜜紅茶喝完杯底殘留的蜂蜜
4777,Gossiping,[問卦] 現在戴口罩到底戴什麼意思的
4778,Gossiping,[問卦] 同事吃韓國辣的泡麵腸胃炎
